AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_2020_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_2020_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_2030_Med2C,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_2030_Price1.5C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_2030_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_INDC,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,ADVANCE_NoPolicy,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,ADVANCE_Reference,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_Bio_Baseline
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,0,Above 2C,Above 2C,in range,SFCM_SSP2_Bio_Baseline
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_EEEI_Baseline
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,0,Higher 2C,Higher 2C,in range,SFCM_SSP2_EEEI_Baseline
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_LifeStyle_Baseline
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,0,Higher 2C,Higher 2C,in range,SFCM_SSP2_LifeStyle_Baseline
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_Ref_Baseline
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,0,Above 2C,Above 2C,in range,SFCM_SSP2_Ref_Baseline
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_ST_CCS_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,0,Above 2C,Above 2C,in range,SFCM_SSP2_ST_CCS_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_ST_bio_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_ST_bio_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_bio_2Degree,0,Above 2C,Above 2C,in range,SFCM_SSP2_ST_bio_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_bio_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_ST_nuclear_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_2Degree,0,Higher 2C,Higher 2C,in range,SFCM_SSP2_ST_nuclear_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_nuclear_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_ST_solar_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_ST_solar_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_solar_2Degree,0,Higher 2C,Higher 2C,in range,SFCM_SSP2_ST_solar_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_solar_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_ST_wind_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_ST_wind_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_wind_2Degree,0,Higher 2C,Higher 2C,in range,SFCM_SSP2_ST_wind_Baseline
AIM/CGE 2.0,SFCM_SSP2_ST_wind_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_SupTech_Baseline
AIM/CGE 2.0,SFCM_SSP2_SupTech_2Degree,0,Above 2C,Above 2C,in range,SFCM_SSP2_SupTech_Baseline
AIM/CGE 2.0,SFCM_SSP2_SupTech_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,0,Lower 2C,Lower 2C,in range,SFCM_SSP2_combined_Baseline
AIM/CGE 2.0,SFCM_SSP2_combined_2Degree,0,Higher 2C,Higher 2C,in range,SFCM_SSP2_combined_Baseline
AIM/CGE 2.0,SFCM_SSP2_combined_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SSP1-19,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP1-Baseline
AIM/CGE 2.0,SSP1-26,0,Lower 2C,Lower 2C,in range,SSP1-Baseline
AIM/CGE 2.0,SSP1-34,0,Above 2C,Above 2C,in range,SSP1-Baseline
AIM/CGE 2.0,SSP1-45,0,Above 2C,Above 2C,in range,SSP1-Baseline
AIM/CGE 2.0,SSP1-Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SSP2-19,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP2-Baseline
AIM/CGE 2.0,SSP2-26,0,Lower 2C,Lower 2C,in range,SSP2-Baseline
AIM/CGE 2.0,SSP2-34,0,Above 2C,Above 2C,in range,SSP2-Baseline
AIM/CGE 2.0,SSP2-45,0,Above 2C,Above 2C,in range,SSP2-Baseline
AIM/CGE 2.0,SSP2-60,0,Above 2C,Above 2C,in range,SSP2-Baseline
AIM/CGE 2.0,SSP2-Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SSP3-34,0,Above 2C,Above 2C,in range,SSP3-Baseline
AIM/CGE 2.0,SSP3-45,0,Above 2C,Above 2C,in range,SSP3-Baseline
AIM/CGE 2.0,SSP3-60,0,Above 2C,Above 2C,in range,SSP3-Baseline
AIM/CGE 2.0,SSP3-Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SSP4-26,0,Lower 2C,Lower 2C,in range,SSP4-Baseline
AIM/CGE 2.0,SSP4-34,0,Above 2C,Above 2C,in range,SSP4-Baseline
AIM/CGE 2.0,SSP4-45,0,Above 2C,Above 2C,in range,SSP4-Baseline
AIM/CGE 2.0,SSP4-Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.0,SSP5-26,0,Lower 2C,Lower 2C,in range,SSP5-Baseline
AIM/CGE 2.0,SSP5-34,0,Above 2C,Above 2C,in range,SSP5-Baseline
AIM/CGE 2.0,SSP5-45,0,Above 2C,Above 2C,in range,SSP5-Baseline
AIM/CGE 2.0,SSP5-60,0,Above 2C,Above 2C,in range,SSP5-Baseline
AIM/CGE 2.0,SSP5-Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.1,CD-LINKS_INDCi,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
AIM/CGE 2.1,CD-LINKS_NPi,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,0,Lower 2C,Lower 2C,in range,CD-LINKS_NoPolicy
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
AIM/CGE 2.1,CD-LINKS_NPi2020_400,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,CD-LINKS_NoPolicy
AIM/CGE 2.1,CD-LINKS_NoPolicy,0,Above 2C,Above 2C,in range,
AIM/CGE 2.1,EMF33_Baseline,0,Above 2C,Above 2C,in range,
AIM/CGE 2.1,EMF33_Med2C_cost100,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_Med2C_full,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_Med2C_nobeccs,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_Med2C_nofuel,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_Med2C_none,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_WB2C_cost100,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_WB2C_full,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_tax_hi_full,0,Above 2C,Above 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_tax_hi_none,0,Above 2C,Above 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_tax_lo_full,0,Above 2C,Above 2C,in range,EMF33_Baseline
AIM/CGE 2.1,EMF33_tax_lo_none,0,Above 2C,Above 2C,in range,EMF33_Baseline
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,TERL_Baseline_LowCarbonTransportPolicy
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,0,1.5C low overshoot,Higher 1.5C low overshoot,in range,TERL_Baseline_NoTransportPolicy
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,0,Lower 2C,Lower 2C,in range,TERL_Baseline_LowCarbonTransportPolicy
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,0,Lower 2C,Lower 2C,in range,TERL_Baseline_NoTransportPolicy
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,0,Above 2C,Above 2C,in range,
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,0,Above 2C,Above 2C,in range,
C-ROADS-5.005,Ratchet-1.5-allCDR,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,Reference
C-ROADS-5.005,Ratchet-1.5-limCDR,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,Reference
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,0,Below 1.5C,Below 1.5C (II),in range,Reference
C-ROADS-5.005,Ratchet-1.5-noCDR,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,Reference
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,0,Below 1.5C,Below 1.5C (II),in range,Reference
C-ROADS-5.005,Reference,0,Above 2C,Above 2C,in range,
GCAM 4.2,SSP1-19,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP1-Baseline
GCAM 4.2,SSP1-26,0,Lower 2C,Lower 2C,in range,SSP1-Baseline
GCAM 4.2,SSP1-34,0,Above 2C,Above 2C,in range,SSP1-Baseline
GCAM 4.2,SSP1-45,0,Above 2C,Above 2C,in range,SSP1-Baseline
GCAM 4.2,SSP1-Baseline,0,Above 2C,Above 2C,in range,
GCAM 4.2,SSP2-19,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,SSP2-Baseline
GCAM 4.2,SSP2-26,0,Higher 2C,Higher 2C,in range,SSP2-Baseline
GCAM 4.2,SSP2-34,0,Above 2C,Above 2C,in range,SSP2-Baseline
GCAM 4.2,SSP2-45,0,Above 2C,Above 2C,in range,SSP2-Baseline
GCAM 4.2,SSP2-60,0,Above 2C,Above 2C,in range,SSP2-Baseline
GCAM 4.2,SSP2-Baseline,0,Above 2C,Above 2C,in range,
GCAM 4.2,SSP3-Baseline,0,Above 2C,Above 2C,in range,
GCAM 4.2,SSP4-26,0,Higher 2C,Higher 2C,in range,SSP4-Baseline
GCAM 4.2,SSP4-34,0,Above 2C,Above 2C,in range,SSP4-Baseline
GCAM 4.2,SSP4-45,0,Above 2C,Above 2C,in range,SSP4-Baseline
GCAM 4.2,SSP4-60,0,Above 2C,Above 2C,in range,SSP4-Baseline
GCAM 4.2,SSP4-Baseline,0,Above 2C,Above 2C,in range,
GCAM 4.2,SSP5-19,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,SSP5-Baseline
GCAM 4.2,SSP5-26,0,Higher 2C,Higher 2C,in range,SSP5-Baseline
GCAM 4.2,SSP5-34,0,Above 2C,Above 2C,in range,SSP5-Baseline
GCAM 4.2,SSP5-45,0,Above 2C,Above 2C,in range,SSP5-Baseline
GCAM 4.2,SSP5-60,0,Above 2C,Above 2C,in range,SSP5-Baseline
GCAM 4.2,SSP5-Baseline,0,Above 2C,Above 2C,in range,
GENeSYS-MOD 1.0,1,0,no-climate-assessment,no-climate-assessment,in range,
IEA Energy Technology Perspective Model 2017,B2DS,0,no-climate-assessment,no-climate-assessment,in range,
IEA World Energy Model 2017,Faster Transition Scenario,0,Higher 2C,Higher 2C,in range,
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,ADVANCE_2020_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,ADVANCE_2020_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,ADVANCE_2030_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,ADVANCE_2030_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,ADVANCE_INDC,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,ADVANCE_NoPolicy,0,Above 2C,Above 2C,in range,
IMAGE 3.0.1,ADVANCE_Reference,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
IMAGE 3.0.1,CD-LINKS_INDCi,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
IMAGE 3.0.1,CD-LINKS_NPi,0,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy
IMAGE 3.0.1,CD-LINKS_NPi2020_1000,0,Lower 2C,Lower 2C,in range,CD-LINKS_NoPolicy
IMAGE 3.0.1,CD-LINKS_NPi2020_1600,0,Higher 2C,Higher 2C,in range,CD-LINKS_NoPolicy
IMAGE 3.0.1,CD-LINKS_NPi2020_400,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,CD-LINKS_NoPolicy
IMAGE 3.0.1,CD-LINKS_NoPolicy,0,Above 2C,Above 2C,in range,
IMAGE 3.0.1,IMA15-AGInt,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,
IMAGE 3.0.1,IMA15-Def,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,
IMAGE 3.0.1,IMA15-Eff,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,
IMAGE 3.0.1,IMA15-LiStCh,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,
IMAGE 3.0.1,IMA15-LoNCO2,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,
IMAGE 3.0.1,IMA15-Pop,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,
IMAGE 3.0.1,IMA15-RenElec,0,1.5C high overshoot,Lower 1.5C high overshoot,in range,
IMAGE 3.0.1,IMA15-TOT,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,
IMAGE 3.0.1,SSP1-19,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP1-Baseline
IMAGE 3.0.1,SSP1-26,0,Lower 2C,Lower 2C,in range,SSP1-Baseline
IMAGE 3.0.1,SSP1-34,0,Above 2C,Above 2C,in range,SSP1-Baseline
IMAGE 3.0.1,SSP1-45,0,Above 2C,Above 2C,in range,SSP1-Baseline
IMAGE 3.0.1,SSP1-Baseline,0,Above 2C,Above 2C,in range,
IMAGE 3.0.1,SSP2-26,0,Lower 2C,Lower 2C,in range,SSP2-Baseline
IMAGE 3.0.1,SSP2-34,0,Above 2C,Above 2C,in range,SSP2-Baseline
IMAGE 3.0.1,SSP2-45,0,Above 2C,Above 2C,in range,SSP2-Baseline
IMAGE 3.0.1,SSP2-60,0,Above 2C,Above 2C,in range,SSP2-Baseline
IMAGE 3.0.1,SSP2-Baseline,0,Above 2C,Above 2C,in range,
IMAGE 3.0.1,SSP3-34,0,Above 2C,Above 2C,in range,SSP3-Baseline
IMAGE 3.0.1,SSP3-45,0,Above 2C,Above 2C,in range,SSP3-Baseline
IMAGE 3.0.1,SSP3-60,0,Above 2C,Above 2C,in range,SSP3-Baseline
IMAGE 3.0.1,SSP3-Baseline,0,Above 2C,Above 2C,in range,
IMAGE 3.0.1,SSP4-26,0,Lower 2C,Lower 2C,in range,SSP4-Baseline
IMAGE 3.0.1,SSP4-34,0,Above 2C,Above 2C,in range,SSP4-Baseline
IMAGE 3.0.1,SSP4-45,0,Above 2C,Above 2C,in range,SSP4-Baseline
IMAGE 3.0.1,SSP4-60,0,Above 2C,Above 2C,in range,SSP4-Baseline
IMAGE 3.0.1,SSP4-Baseline,0,Above 2C,Above 2C,in range,
IMAGE 3.0.1,SSP5-34,0,Above 2C,Above 2C,in range,SSP5-Baseline
IMAGE 3.0.1,SSP5-45,0,Above 2C,Above 2C,in range,SSP5-Baseline
IMAGE 3.0.1,SSP5-60,0,Above 2C,Above 2C,in range,SSP5-Baseline
IMAGE 3.0.1,SSP5-Baseline,0,Above 2C,Above 2C,in range,
IMAGE 3.0.2,EMF33_Baseline,0,Above 2C,Above 2C,in range,
IMAGE 3.0.2,EMF33_Med2C_cost100,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_Med2C_full,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_Med2C_limbio,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_Med2C_nobeccs,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_Med2C_nofuel,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_Med2C_none,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_WB2C_cost100,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_WB2C_full,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_WB2C_limbio,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_WB2C_nobeccs,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_WB2C_nofuel,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_tax_hi_full,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_tax_hi_none,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_tax_lo_full,0,Above 2C,Above 2C,in range,EMF33_Baseline
IMAGE 3.0.2,EMF33_tax_lo_none,0,Above 2C,Above 2C,in range,EMF33_Baseline
MERGE-ETL 6.0,BAU,0,Above 2C,Above 2C,exclude,
MERGE-ETL 6.0,DAC15_50,0,1.5C low overshoot,Lower 1.5C low overshoot,exclude,BAU
MERGE-ETL 6.0,DAC2_66,0,Higher 2C,Higher 2C,exclude,BAU
MESSAGE V.3,GEA_Eff_1p5C,0,Lower 2C,Lower 2C,in range,GEA_Eff_base
MESSAGE V.3,GEA_Eff_1p5C_Delay2020,0,Lower 2C,Lower 2C,in range,GEA_Eff_base
MESSAGE V.3,GEA_Eff_2C_Delay2020,0,Higher 2C,Higher 2C,in range,GEA_Eff_base
MESSAGE V.3,GEA_Eff_AdvNCO2_1p5C,0,Lower 2C,Lower 2C,in range,GEA_Eff_base
MESSAGE V.3,GEA_Eff_base,0,Above 2C,Above 2C,in range,
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,0,Lower 2C,Lower 2C,in range,GEA_Mix_base
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,0,Lower 2C,Lower 2C,in range,GEA_Mix_base
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,0,Higher 2C,Higher 2C,in range,GEA_Mix_base
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,0,Higher 2C,Higher 2C,in range,GEA_Mix_base
MESSAGE V.3,GEA_Mix_base,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,0,Higher 2C,Higher 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,0,1.5C high overshoot,Higher 1.5C high overshoot,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,0,Lower 2C,Lower 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,ADVANCE_NoPolicy,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,ADVANCE_Reference,0,Above 2C,Above 2C,in range,ADVANCE_NoPolicy
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,0,1.5C low overshoot,Lower 1.5C low overshoot,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Baseline,0,Above 2C,Above 2C,in range,
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_cost100,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_full,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_limbio,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nobeccs,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nofuel,0,Higher 2C,Higher 2C,in range,EMF33_Baseline
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_none,0,Lower 2C,Lower 2C,in range,EMF33_Baseline
